Patient 2,,,,,,,,,
Time ,Ankle,,,Thigh,,,Trunk,,
8046,60,39,-960,-18,-27,-1000,504,-371,-757
8062,50,19,-960,-18,-27,-979,495,-371,-747
8078,50,29,-960,-9,-37,-989,504,-361,-747
8093,60,29,-950,-9,-37,-989,504,-371,-757
8109,60,29,-950,-18,-46,-989,514,-361,-737
8125,50,39,-950,-18,-37,-969,495,-361,-757
8140,60,29,-960,-18,-37,-969,504,-371,-747
8156,50,39,-960,-9,-37,-1000,485,-371,-766
8171,60,39,-970,-18,-46,-969,504,-380,-747
8187,60,39,-980,-18,-37,-1010,504,-371,-737
8203,60,39,-970,-18,-37,-979,524,-380,-757
8218,70,29,-960,-9,-46,-989,495,-361,-737
8234,60,29,-970,-9,-46,-979,504,-380,-737
8250,70,19,-960,-9,-46,-979,495,-371,-747
8265,70,19,-960,-18,-46,-969,514,-380,-766
8281,50,39,-960,-9,-46,-989,504,-371,-786
8296,40,29,-960,-9,-46,-979,504,-371,-747
8312,50,29,-960,-9,-37,-1000,495,-371,-747
8328,50,39,-980,-9,-37,-1000,495,-361,-757
8343,30,29,-960,-18,-27,-969,504,-380,-786
8359,50,19,-970,-18,-37,-989,504,-361,-728
8375,50,19,-970,-18,-37,-969,495,-361,-757
8390,60,29,-950,-18,-37,-969,514,-380,-757
8406,60,29,-960,-9,-46,-959,504,-371,-757
8421,60,29,-980,-9,-37,-979,504,-371,-757
8437,60,9,-960,-27,-37,-989,504,-380,-728
8453,60,29,-940,-18,-55,-979,495,-361,-747
8468,60,19,-970,0,-37,-969,504,-371,-766
8484,30,29,-970,-9,-37,-989,514,-380,-766
8500,60,19,-970,-18,-37,-969,495,-361,-757
8515,50,29,-990,-9,-46,-989,504,-371,-757
8531,50,29,-990,-9,-37,-969,504,-371,-747
8546,50,29,-990,-27,-37,-969,495,-380,-757
8562,40,29,-970,0,-37,-969,514,-380,-747
8578,50,29,-970,0,-37,-989,495,-371,-747
8593,40,29,-950,-18,-37,-979,504,-361,-747
8609,70,9,-960,-18,-37,-979,524,-371,-757
8625,50,19,-960,-9,-37,-979,504,-380,-737
8640,50,29,-970,-18,-37,-1000,495,-371,-766
8656,50,19,-950,-9,-37,-979,504,-371,-728
8671,70,39,-950,-9,-46,-989,504,-361,-757
8687,60,29,-960,-18,-37,-969,504,-380,-747
8703,40,39,-970,-9,-55,-989,504,-371,-747
8718,70,39,-950,-18,-46,-979,504,-371,-737
8734,70,29,-970,-18,-46,-989,514,-380,-737
8750,60,19,-950,-18,-37,-989,495,-371,-747
8765,50,29,-960,-9,-37,-1000,495,-361,-757
8781,50,29,-970,0,-27,-1000,495,-361,-757
8796,60,39,-940,-9,-27,-979,514,-380,-747
8812,60,29,-960,-9,-46,-969,495,-371,-737
8828,70,39,-970,-9,-55,-979,504,-361,-728
8843,70,29,-960,-18,-46,-979,495,-380,-766
8859,60,29,-950,-9,-37,-969,495,-361,-766
8875,50,29,-950,-9,-46,-989,504,-371,-766
8890,50,39,-950,-27,-46,-979,504,-380,-747
8906,50,19,-960,0,-46,-989,495,-371,-757
8921,60,29,-940,-9,-46,-969,504,-371,-737
8937,60,39,-970,-18,-37,-969,504,-380,-757
8953,50,19,-980,0,-37,-979,504,-371,-757
8968,60,29,-950,-9,-27,-989,485,-371,-747
8984,50,39,-960,-18,-46,-989,514,-380,-757
9000,50,39,-960,-18,-46,-979,504,-371,-747
9015,60,29,-940,-18,-37,-989,504,-371,-737
9031,60,29,-960,-18,-46,-959,485,-380,-757
9046,70,29,-960,-18,-37,-979,504,-371,-766
9062,60,29,-950,-18,-37,-979,495,-361,-747
9078,40,39,-960,-9,-37,-969,504,-361,-747
9093,60,39,-960,-18,-46,-979,504,-380,-747
9109,40,29,-980,-9,-37,-1000,504,-371,-757
9125,60,29,-970,-9,-37,-989,504,-371,-766
9140,50,39,-970,-18,-37,-979,504,-371,-747
9156,50,39,-950,-9,-46,-979,495,-371,-766
9171,40,39,-960,-9,-27,-1010,504,-361,-747
9187,60,19,-950,-9,-37,-989,504,-371,-747
9203,50,29,-950,-18,-37,-989,504,-361,-747
9218,60,29,-960,-18,-27,-979,495,-371,-747
9234,50,39,-960,-18,-27,-979,504,-380,-747
9250,60,49,-960,0,-37,-1000,495,-371,-737
9265,50,29,-960,-9,-46,-989,514,-361,-747
9281,50,29,-960,-9,-37,-989,514,-371,-747
9296,60,29,-960,-18,-46,-979,485,-371,-757
9312,60,29,-970,-9,-37,-969,495,-361,-766
9328,60,29,-970,-18,-55,-1000,495,-371,-786
9343,50,39,-970,-18,-37,-979,514,-380,-766
9359,40,29,-960,-18,-37,-979,504,-380,-757
9375,60,39,-980,0,-37,-979,504,-361,-766
9390,60,29,-960,0,-27,-989,504,-380,-766
9406,50,39,-960,-9,-46,-1000,504,-371,-747
9421,40,29,-980,-9,-37,-969,485,-361,-757
9437,50,29,-970,-18,-37,-959,514,-371,-737
9453,60,29,-960,-9,-37,-979,514,-380,-728
9468,60,19,-970,-18,-37,-989,514,-371,-757
9484,50,29,-970,-9,-37,-969,504,-380,-728
9500,70,39,-980,-18,-46,-1000,524,-380,-766
9515,60,39,-960,-18,-37,-989,495,-380,-747
9531,50,29,-970,0,-37,-979,504,-371,-747
9546,60,19,-950,-9,-37,-989,495,-371,-747
9562,60,29,-950,-18,-46,-979,504,-371,-747
9578,70,19,-960,0,-37,-969,504,-371,-757
9593,50,19,-980,-18,-27,-1000,504,-371,-757
9609,80,19,-970,-9,-46,-979,504,-380,-728
9625,60,19,-940,0,-55,-979,495,-371,-757
9640,50,29,-980,-9,-27,-989,504,-371,-766
9656,60,39,-960,-9,-46,-979,504,-380,-747
9671,50,29,-960,-18,-27,-959,504,-371,-766
9687,60,19,-980,-18,-37,-979,504,-371,-757
9703,50,29,-960,0,-27,-1010,504,-371,-757
9718,50,39,-950,-18,-46,-989,514,-371,-747
9734,40,19,-970,-18,-37,-1000,504,-380,-757
9750,50,29,-970,-9,-37,-1000,495,-371,-747
9765,50,39,-950,-18,-37,-979,504,-371,-747
9781,70,39,-970,-9,-37,-989,504,-371,-757
9796,60,39,-960,-18,-37,-979,485,-371,-766
9812,50,39,-980,-9,-46,-1000,504,-361,-766
9828,60,19,-970,-27,-27,-969,504,-371,-747
9843,70,19,-970,-18,-37,-989,485,-371,-766
9859,60,29,-960,-18,-27,-989,504,-371,-747
9875,40,49,-970,-18,-37,-979,504,-380,-757
9890,50,39,-980,-18,-37,-979,504,-371,-747
9906,60,29,-970,-9,-37,-979,495,-371,-757
9921,60,39,-970,0,-46,-969,514,-371,-776
9937,50,29,-980,0,-46,-979,495,-380,-747
9953,60,19,-960,0,-37,-989,485,-371,-757
9968,60,29,-960,-9,-37,-989,495,-371,-766
9984,60,29,-960,-9,-37,-979,495,-380,-737
10000,50,19,-960,-9,-46,-979,504,-361,-747
10015,50,29,-980,-9,-46,-979,504,-361,-747
10031,50,39,-970,-18,-27,-969,485,-352,-757
10046,60,29,-950,-27,-46,-1000,514,-361,-766
10062,60,19,-970,-9,-46,-989,495,-371,-766
10078,40,39,-980,-9,-27,-979,514,-380,-757
10093,50,39,-960,-9,-37,-989,514,-380,-757
10109,60,39,-960,-9,-37,-969,504,-371,-747
10125,50,39,-960,-9,-37,-989,504,-371,-728
10140,50,19,-950,0,-46,-1000,504,-380,-766
10156,50,19,-950,-18,-27,-979,504,-371,-766
10171,50,29,-970,-9,-37,-989,514,-380,-766
10187,40,39,-970,-18,-27,-979,495,-371,-747
10203,70,39,-980,-18,-46,-979,504,-371,-757
10218,50,29,-960,-18,-37,-969,504,-371,-747
10234,70,29,-960,0,-27,-1000,495,-361,-766
10250,60,19,-970,0,-27,-1000,504,-371,-757
10265,70,19,-980,-18,-46,-989,485,-371,-747
10281,70,19,-970,-18,-46,-979,504,-371,-766
10296,60,29,-970,-18,-37,-979,504,-371,-766
10312,50,39,-970,-18,-37,-979,504,-371,-747
10328,70,39,-970,-18,-37,-989,514,-380,-737
10343,60,29,-970,-18,-37,-979,495,-371,-757
10359,60,29,-970,-9,-37,-1000,495,-371,-757
10375,60,49,-940,-18,-46,-979,504,-380,-757
10390,50,29,-970,0,-46,-979,504,-380,-757
10406,50,19,-980,-9,-37,-979,504,-380,-737
10421,50,39,-950,-18,-46,-1000,504,-380,-747
10437,60,29,-960,0,-46,-979,504,-380,-747
10453,70,39,-980,-27,-37,-969,504,-371,-747
10468,60,49,-970,-9,-27,-989,504,-371,-747
10484,50,29,-970,-9,-46,-969,514,-380,-737
10500,60,29,-970,-18,-37,-989,495,-361,-757
10515,60,29,-970,9,-37,-979,504,-361,-757
10531,60,39,-970,-18,-37,-959,514,-380,-757
10546,50,19,-980,-9,-27,-1010,504,-371,-747
10562,40,29,-960,0,-37,-979,504,-371,-766
10578,40,29,-960,-9,-37,-959,495,-371,-757
10593,50,39,-980,-9,-37,-979,524,-390,-757
10609,50,29,-970,0,-37,-979,495,-380,-747
10625,40,29,-960,-9,-46,-979,504,-361,-747
10640,40,29,-960,-9,-46,-979,514,-380,-747
10656,60,9,-960,-9,-46,-969,504,-371,-737
10671,60,19,-960,-9,-37,-989,514,-371,-747
10687,60,39,-970,0,-37,-989,504,-380,-737
10703,60,19,-980,-18,-46,-979,514,-371,-757
10718,60,19,-980,-9,-37,-969,504,-352,-747
10734,50,29,-960,0,-37,-969,504,-371,-747
10750,50,29,-970,-18,-27,-979,504,-371,-757
10765,111,0,-980,-27,-27,-969,504,-371,-747
10781,111,0,-980,-9,-46,-969,514,-371,-757
10796,60,19,-970,-18,-27,-979,495,-361,-757
10812,60,29,-960,-18,-37,-989,504,-380,-776
10828,60,29,-980,-9,-37,-989,514,-371,-728
10843,50,9,-970,-9,-55,-979,504,-371,-766
10859,60,19,-940,-9,-27,-989,495,-371,-747
10875,60,9,-950,-9,-37,-979,504,-371,-737
10890,60,29,-960,-9,-46,-989,504,-361,-757
10906,60,29,-980,-9,-46,-969,504,-371,-737
10921,50,29,-970,-9,-37,-979,495,-361,-737
10937,50,29,-950,-18,-37,-989,504,-371,-757
10953,50,39,-980,-18,-27,-989,504,-371,-747
10968,40,29,-960,-9,-37,-989,495,-371,-757
10984,60,29,-970,-27,-46,-969,504,-380,-757
11000,50,19,-970,-9,-27,-979,514,-371,-737
11015,60,39,-970,-9,-27,-979,504,-371,-747
11031,60,39,-960,-9,-46,-989,504,-371,-747
11046,60,29,-960,0,-55,-989,504,-371,-747
11062,60,29,-970,-9,-37,-989,504,-371,-757
11078,60,19,-950,-18,-46,-969,504,-361,-747
11093,60,29,-960,-9,-37,-959,495,-371,-737
11109,60,29,-970,-18,-27,-1000,495,-371,-766
11125,60,19,-960,-18,-37,-959,485,-371,-747
11140,40,19,-950,-18,-46,-979,504,-380,-747
11156,50,29,-940,-9,-37,-989,495,-380,-757
11171,70,19,-950,-9,-37,-989,504,-380,-737
11187,50,39,-980,-18,-37,-1000,495,-361,-766
11203,50,19,-960,0,-37,-979,495,-361,-728
11218,60,29,-950,-18,-37,-989,495,-371,-776
11234,60,39,-950,-9,-27,-989,495,-380,-766
11250,50,39,-980,-9,-37,-989,504,-361,-757
11265,60,29,-970,-18,-37,-969,504,-361,-718
11281,70,9,-960,-9,-46,-989,504,-380,-757
11296,50,29,-970,-9,-37,-979,504,-361,-757
11312,70,39,-980,-9,-37,-979,504,-371,-766
11328,40,39,-960,-9,-37,-969,504,-371,-757
11343,50,29,-960,-9,-37,-979,514,-390,-747
11359,60,29,-960,0,-46,-1000,495,-361,-757
11375,50,39,-960,0,-46,-969,514,-371,-757
11390,70,39,-960,-9,-37,-989,504,-361,-747
11406,50,29,-960,0,-55,-979,495,-371,-757
11421,60,39,-970,-18,-37,-969,514,-371,-766
11437,40,29,-970,-18,-37,-969,504,-380,-747
11453,70,9,-950,-18,-27,-989,495,-371,-766
11468,60,39,-970,-18,-46,-979,504,-361,-766
11484,50,29,-950,-18,-37,-979,504,-380,-747
11500,60,39,-960,-27,-46,-979,504,-371,-747
11515,40,39,-960,-9,-37,-989,495,-380,-757
11531,50,29,-960,-18,-46,-969,504,-371,-786
11546,50,39,-970,-18,-46,-969,495,-371,-766
11562,60,29,-950,-9,-37,-989,514,-380,-728
11578,60,39,-970,-18,-37,-1000,504,-380,-728
11593,80,29,-980,-18,-37,-1000,504,-371,-757
11609,50,39,-960,-18,-37,-1000,504,-361,-737
11625,40,29,-980,-18,-46,-969,495,-361,-757
11640,70,19,-950,-18,-46,-979,514,-352,-776
11656,60,29,-970,-18,-27,-989,485,-361,-766
11671,60,19,-960,-9,-37,-989,514,-371,-757
11687,50,19,-980,-18,-37,-989,524,-380,-747
11703,50,19,-980,-18,-37,-1000,504,-380,-747
11718,50,39,-980,-9,-46,-989,485,-352,-747
11734,60,29,-980,-9,-37,-979,514,-371,-757
11750,50,39,-970,-18,-37,-969,495,-371,-766
11765,50,19,-980,-18,-37,-989,495,-361,-776
11781,60,29,-970,-9,-46,-989,504,-371,-757
11796,50,29,-960,-9,-46,-979,504,-361,-757
11812,50,29,-960,-9,-27,-979,514,-380,-757
11828,50,29,-960,-9,-37,-979,495,-371,-757
11843,50,29,-960,-9,-46,-989,504,-371,-766
11859,60,29,-960,-18,-46,-979,495,-371,-757
11875,50,9,-970,0,-55,-979,495,-371,-737
11890,60,29,-970,-18,-46,-979,495,-371,-747
11906,60,29,-970,-18,-46,-969,504,-361,-776
11921,60,39,-980,-9,-37,-989,495,-371,-757
11937,50,29,-980,-18,-37,-989,504,-380,-747
11953,60,19,-950,-18,-27,-989,504,-380,-747
11968,70,9,-960,-9,-46,-989,495,-361,-757
11984,70,9,-960,-18,-37,-979,495,-380,-757
12000,60,29,-940,-27,-37,-969,514,-371,-747
12015,80,19,-970,-18,-37,-979,495,-371,-747
12031,60,29,-970,-9,-37,-989,504,-371,-757
12046,70,29,-960,-18,-37,-989,504,-380,-737
12062,70,29,-980,-9,-37,-1000,504,-380,-737
12078,60,39,-960,-18,-46,-969,495,-371,-747
12093,60,29,-960,-9,-37,-979,495,-371,-747
12109,60,29,-980,-18,-37,-989,495,-371,-757
12125,50,19,-980,-9,-37,-969,504,-371,-757
12140,50,19,-980,-18,-27,-989,504,-371,-757
12156,50,29,-960,-9,-46,-1000,504,-371,-757
12171,50,39,-960,-9,-37,-979,524,-380,-747
12187,50,39,-960,-18,-55,-969,504,-380,-737
12203,50,29,-980,-9,-37,-959,504,-380,-766
12218,60,29,-980,-18,-27,-979,504,-361,-747
12234,60,39,-970,0,-46,-1000,495,-371,-766
12250,50,29,-950,-18,-27,-989,504,-371,-757
12265,40,19,-960,-9,-37,-979,495,-361,-728
12281,50,39,-970,-9,-46,-989,514,-361,-766
12296,50,39,-970,-9,-46,-959,504,-380,-747
12312,60,29,-950,-9,-37,-979,514,-390,-766
12328,70,19,-960,-9,-46,-979,495,-361,-737
12343,50,39,-970,-27,-46,-1000,514,-371,-747
12359,50,39,-980,-27,-46,-1000,495,-371,-747
12375,50,39,-970,0,-37,-989,504,-371,-757
12390,50,19,-950,0,-37,-989,504,-371,-766
12406,40,49,-970,-9,-46,-989,504,-390,-747
12421,60,29,-960,-27,-37,-969,514,-361,-766
12437,60,19,-970,-9,-46,-979,514,-371,-757
12453,50,39,-960,-18,-37,-989,504,-371,-776
12468,60,29,-960,0,-37,-979,504,-371,-747
12484,50,39,-980,-18,-37,-979,504,-380,-757
12500,60,29,-960,-9,-46,-979,485,-380,-757
12515,60,19,-950,-18,-46,-979,504,-371,-747
12531,60,29,-960,-9,-37,-989,504,-371,-757
12546,70,29,-970,-9,-46,-969,504,-380,-737
12562,60,49,-960,-9,-37,-969,504,-361,-737
12578,50,29,-960,-9,-27,-989,475,-371,-766
12593,40,39,-970,-18,-46,-979,504,-380,-757
12609,50,9,-950,-9,-37,-1000,495,-361,-737
12625,50,49,-960,-9,-37,-979,495,-371,-766
12640,60,39,-950,-18,-37,-979,504,-371,-747
12656,60,19,-970,-18,-46,-989,504,-371,-766
12671,60,49,-970,0,-46,-969,504,-361,-747
12687,60,29,-970,-27,-27,-989,495,-371,-737
12703,50,19,-960,-18,-37,-979,495,-371,-747
12718,70,39,-970,-9,-37,-989,504,-371,-737
12734,60,19,-980,-18,-46,-989,504,-371,-757
12750,40,29,-950,0,-37,-969,504,-371,-737
12765,50,29,-950,-9,-55,-979,495,-371,-766
12781,70,29,-960,-9,-37,-989,504,-371,-737
12796,60,29,-970,-18,-46,-989,485,-361,-766
12812,70,29,-970,-9,-37,-979,504,-371,-776
12828,50,29,-960,-18,-46,-979,504,-371,-757
12843,60,39,-960,-9,-27,-1000,504,-380,-737
12859,50,29,-970,-18,-37,-1000,495,-371,-747
12875,70,19,-950,-9,-37,-989,504,-371,-766
12890,50,29,-930,-18,-37,-979,504,-380,-747
12906,40,19,-960,-27,-46,-989,495,-371,-757
12921,50,29,-970,-9,-37,-979,504,-371,-776
12937,50,29,-940,0,-37,-989,504,-371,-747
12953,60,19,-970,-9,-37,-1000,495,-371,-747
12968,60,19,-970,-9,-27,-979,504,-371,-747
12984,70,19,-950,-9,-37,-979,504,-390,-757
13000,40,19,-990,-9,-46,-989,495,-361,-757
13015,70,39,-980,-18,-37,-969,504,-380,-747
13031,70,29,-980,-18,-46,-989,504,-371,-737
13046,171,9,-940,-18,-37,-979,504,-371,-757
13062,90,-127,-851,-9,-27,-979,504,-361,-757
13078,70,-78,-930,-18,-37,-969,504,-361,-747
13093,70,-78,-930,-9,-46,-989,524,-390,-747
13109,40,-39,-930,-9,-46,-979,504,-361,-766
13125,20,-58,-762,-9,-37,-969,495,-371,-757
13140,212,343,-1128,0,-37,-979,495,-361,-757
13156,80,39,-1029,-9,-37,-989,504,-371,-766
13171,30,0,-920,-9,-46,-979,495,-361,-766
13187,30,0,-920,-9,-46,-979,495,-371,-776
13203,101,107,-1079,-27,-37,-989,524,-380,-747
13218,90,78,-940,0,-37,-969,504,-371,-737
13234,-40,127,-950,-9,-37,-989,495,-361,-757
13250,111,39,-1000,-18,-37,-979,504,-371,-747
13265,131,68,-970,-18,-37,-989,504,-371,-747
13281,30,147,-940,-9,-55,-989,514,-371,-737
13296,10,0,-920,-9,-46,-1000,514,-380,-747
13312,171,88,-910,-9,-37,-969,514,-371,-766
13328,242,9,-970,-27,-37,-979,504,-371,-757
13343,131,-19,-910,-18,-37,-969,504,-371,-747
13359,90,-68,-861,-9,-37,-979,495,-371,-757
13375,90,-68,-861,-9,-55,-1000,504,-380,-728
13390,131,58,-1089,-18,-37,-979,495,-371,-766
13406,40,49,-950,-9,-37,-979,504,-380,-747
13421,40,49,-950,-9,-46,-979,495,-361,-728
13437,70,29,-970,-18,-37,-969,514,-361,-747
13453,131,58,-960,-18,-27,-989,504,-390,-737
13468,40,147,-1049,-18,-37,-989,495,-361,-737
13484,-10,166,-1059,-18,-37,-989,495,-361,-737
13500,141,58,-1029,-9,-27,-989,504,-371,-776
13515,30,88,-1118,-18,-46,-979,504,-380,-728
13531,-30,205,-1217,-18,-46,-979,495,-371,-747
13546,-40,186,-1138,-18,-46,-969,504,-361,-766
13562,70,78,-1118,-18,-37,-989,514,-361,-766
13578,80,39,-1000,0,-46,-979,514,-371,-776
13593,212,58,-940,-9,-37,-1000,514,-371,-757
13609,212,58,-940,-9,-37,-1000,495,-361,-766
13625,151,117,-1019,0,-46,-1000,504,-371,-747
13640,80,156,-1138,-27,-37,-979,504,-361,-757
13656,212,58,-960,-9,-27,-1000,504,-371,-718
13671,161,49,-1029,-9,-46,-979,514,-380,-747
13687,161,49,-1029,-18,-27,-979,514,-371,-757
13703,90,39,-1059,-9,-37,-1000,495,-371,-757
13718,60,0,-900,-9,-37,-989,504,-371,-757
13734,20,-68,-841,-9,-37,-1000,504,-371,-757
13750,20,-68,-841,-9,-37,-979,495,-371,-766
13765,-20,-127,-930,-9,-46,-969,504,-361,-747
13781,-131,-88,-940,-9,-37,-989,495,-380,-747
13796,-212,-68,-861,-18,-37,-989,514,-380,-757
13812,-282,-68,-762,-18,-27,-989,514,-380,-747
13828,-191,-117,-871,-9,-37,-979,495,-380,-747
13843,-212,-88,-881,-18,-37,-989,504,-380,-757
13859,-161,-176,-772,-18,-37,-1000,495,-380,-747
13875,-121,-137,-841,0,-46,-979,504,-361,-776
13890,-181,-78,-950,-18,-37,-989,514,-371,-747
13906,-131,-137,-950,-18,-37,-989,495,-380,-757
13921,-151,-137,-920,-9,-46,-989,495,-371,-757
13937,-131,-117,-851,-18,-37,-969,495,-380,-747
13953,-90,-137,-881,-9,-37,-979,485,-352,-718
13968,-90,-176,-900,-18,-46,-959,485,-371,-747
13984,-90,-176,-900,-9,-37,-1000,504,-371,-757
14000,-101,-156,-861,-18,-37,-959,504,-380,-766
14015,-70,-166,-910,0,-27,-979,504,-380,-757
14031,-101,-156,-990,0,-46,-1000,504,-380,-757
14046,-111,-137,-900,-9,-46,-979,504,-352,-776
14062,-70,-117,-861,0,-37,-989,504,-371,-766
14078,-70,-117,-861,-9,-46,-989,504,-361,-737
14093,-60,-117,-900,-18,-37,-979,504,-361,-737
14109,-60,-117,-900,-9,-55,-989,504,-380,-737
14125,-70,-98,-910,-18,-46,-979,504,-361,-757
14140,-121,-68,-960,-9,-18,-979,504,-371,-737
14156,-101,-78,-970,-9,-37,-1000,504,-371,-737
14171,-60,-98,-1009,-18,-37,-959,514,-380,-757
14187,-70,-68,-990,-9,-46,-989,514,-371,-737
14203,-70,-68,-900,0,-37,-989,514,-371,-757
14218,-60,-78,-900,-18,-37,-969,495,-361,-747
14234,-70,-68,-920,-9,-46,-989,495,-361,-747
14250,-60,-78,-1009,-18,-46,-979,504,-371,-737
14265,-80,-88,-1000,-18,-37,-989,495,-371,-747
14281,-131,-49,-930,-18,-37,-969,504,-380,-776
14296,-60,-39,-910,-18,-37,-969,504,-371,-757
14312,-40,-58,-940,-9,-37,-989,475,-361,-728
14328,-10,-58,-940,-9,-27,-979,475,-361,-728
14343,-50,-98,-980,-18,-37,-979,514,-380,-737
14359,-80,-78,-960,-36,-37,-979,504,-390,-737
14375,-121,-68,-950,-9,-46,-989,495,-371,-757
14390,-111,-68,-940,0,-46,-979,514,-371,-757
14406,-80,-39,-990,-18,-37,-969,504,-371,-737
14421,-80,-49,-940,-18,-37,-989,504,-371,-737
14437,-50,-68,-900,-9,-55,-959,495,-371,-737
14453,-30,-78,-940,-18,-46,-979,495,-371,-757
14468,-60,-78,-930,-9,-37,-989,495,-371,-757
14484,-121,-88,-960,-9,-46,-979,495,-361,-766
14500,-101,-68,-960,-9,-27,-989,524,-371,-786
14515,-60,-78,-970,0,-46,-989,495,-380,-747
14531,-70,-39,-1039,0,-46,-989,495,-380,-747
14546,-70,-49,-990,-18,-27,-979,504,-371,-757
14562,-50,-58,-930,-9,-55,-1000,495,-361,-786
14578,-60,-58,-930,-18,-37,-979,485,-371,-737
14593,-50,-58,-980,-18,-37,-979,504,-352,-757
14609,-90,-58,-980,-9,-27,-1000,495,-361,-747
14625,-111,-58,-950,-18,-27,-979,495,-371,-776
14640,-111,-39,-920,-18,-27,-989,504,-361,-757
14656,-70,-49,-950,-18,-37,-969,514,-380,-747
14671,-50,-49,-970,-9,-46,-989,514,-380,-747
14687,-70,-49,-1009,-9,-46,-979,504,-371,-747
14703,-101,-49,-980,-18,-46,-979,504,-371,-747
14718,-101,-58,-940,-9,-37,-979,514,-371,-747
14734,-121,-39,-970,-27,-46,-959,504,-371,-757
14750,-101,-49,-960,-9,-27,-989,514,-390,-757
14765,-111,-49,-940,-9,-37,-989,495,-371,-766
14781,-70,-68,-960,-18,-46,-979,504,-361,-757
14796,-70,-58,-960,-18,-46,-989,504,-371,-757
14812,-60,-58,-950,-9,-37,-989,495,-361,-757
14828,-70,-49,-940,-18,-27,-989,514,-361,-747
14843,-80,-58,-960,0,-27,-989,514,-361,-747
14859,-101,-49,-970,-18,-46,-979,514,-371,-757
14875,-111,-49,-940,-18,-46,-979,504,-380,-757
14890,-111,-39,-960,-9,-37,-969,514,-371,-757
14906,-80,-49,-980,-9,-27,-979,495,-371,-737
14921,-80,-39,-930,-18,-27,-989,495,-371,-766
14937,-60,-39,-950,-18,-37,-979,514,-371,-757
14953,-90,-58,-990,-9,-37,-989,504,-371,-757
14968,-111,-39,-980,0,-46,-969,495,-371,-757
14984,-121,-39,-990,-18,-46,-979,514,-371,-728
15000,-111,-29,-970,-9,-37,-989,514,-371,-747
15015,-101,-29,-990,-9,-46,-969,495,-380,-747
15031,-80,-9,-980,-9,-37,-969,514,-380,-747
15046,-80,-58,-980,-9,-37,-1000,504,-371,-747
15062,-90,-29,-970,-18,-46,-969,504,-361,-757
15078,-121,-39,-950,-9,-46,-989,485,-371,-747
15093,-101,-39,-920,0,-37,-979,504,-361,-766
15109,-70,-29,-950,-18,-37,-989,504,-371,-757
15125,-60,-39,-970,-18,-46,-969,514,-361,-728
15140,-90,-29,-950,-18,-37,-979,495,-361,-737
15156,-111,-29,-940,-18,-37,-1000,504,-371,-737
15171,-111,-49,-940,-18,-37,-1000,504,-371,-757
15187,-80,-49,-970,-9,-37,-979,504,-361,-766
15203,-70,-49,-940,-18,-37,-979,504,-371,-757
15218,-60,-49,-930,-18,-37,-979,504,-371,-757
15234,-101,-39,-970,-18,-37,-1000,504,-361,-766
15250,-101,-29,-970,0,-46,-989,504,-361,-776
15265,-80,-49,-940,-9,-37,-979,495,-371,-766
15281,-80,-49,-940,-9,-37,-989,514,-380,-757
15296,-111,-29,-970,-18,-37,-1000,514,-371,-757
15312,-111,-39,-970,-18,-37,-989,514,-380,-757
15328,-121,-29,-960,-18,-27,-989,504,-371,-747
15343,-90,-49,-950,-9,-55,-979,495,-371,-737
15359,-111,-39,-930,-9,-37,-979,504,-361,-747
15375,-70,-49,-990,-9,-46,-1000,514,-361,-747
15390,-70,-49,-990,-18,-37,-979,485,-380,-747
15406,-101,-29,-970,-9,-37,-969,495,-371,-766
15421,-80,-39,-970,-18,-37,-1000,504,-371,-757
15437,-141,-19,-1000,-9,-27,-979,485,-371,-757
15453,-121,-39,-990,-9,-37,-989,514,-361,-747
15468,-121,-39,-990,-9,-37,-1000,514,-380,-766
15484,-90,-39,-980,0,-37,-969,495,-371,-747
15500,-101,-9,-990,-9,-37,-979,495,-361,-757
15515,-111,-19,-960,-9,-46,-979,514,-380,-757
15531,-101,-39,-960,-27,-37,-1000,495,-371,-747
15546,-101,-39,-960,-9,-37,-1000,514,-371,-766
15562,-90,-39,-970,-18,-27,-1000,495,-371,-737
15578,-60,-29,-970,-9,-37,-969,495,-361,-747
15593,-80,-19,-940,-18,-37,-989,514,-380,-757
15609,-121,-29,-990,-18,-27,-959,514,-371,-747
15625,-191,9,-1009,-9,-37,-989,485,-361,-757
15640,-30,-98,-881,-9,-46,-979,504,-371,-747
15656,-50,-88,-1089,-9,-37,-989,504,-380,-757
15671,-50,-88,-1089,0,-37,-959,495,-371,-757
15687,232,-98,-910,-18,-27,-989,504,-371,-766
15703,515,-254,-455,-18,-18,-989,504,-371,-737
15718,353,-98,79,-9,-37,-979,504,-371,-766
15734,464,156,544,-18,-27,-979,504,-380,-747
15750,1373,794,-1000,-18,-37,-969,514,-371,-766
15765,1808,176,-1079,-18,-46,-969,514,-380,-757
15781,1989,274,-584,-18,-46,-969,504,-361,-737
15796,555,500,821,-9,-46,-979,514,-371,-766
15812,656,166,960,-18,-37,-979,514,-361,-737
15828,565,49,871,-9,-27,-969,504,-361,-737
15843,525,156,1128,-9,-27,-1000,495,-371,-737
15859,787,147,1148,-18,-37,-979,514,-371,-747
15875,434,294,891,-18,-37,-989,514,-380,-776
15890,414,519,910,-18,-37,-979,514,-380,-776
15906,1101,-176,1148,-9,-37,-979,504,-371,-766
15921,0,156,950,-9,-37,-979,495,-361,-757
